author,title,year,book_order,avg_rating,num_ratings,prev_year,years_since_last
emily prager,Roger Fishbite: A Novel,1999,5,2.3333333333333335,3,1992,7
emily prager,Wuhu Diary: On Taking My Adopted Daughter Back to Her Hometown in China,2002,6,0,1,1999,3
emily thompson,Just Like Ernie (Sesame Street Growing Up Books),1988,2,0,1,1988,0
emily thompson,Big Birds Square Meal: Stories About Shapes and Colors (Sesame Street Get Ready),1988,3,0,1,1988,0
emily thompson,Imagine...a Million Kittens for Elmo (Golden/Sesame Street Imagine Books),1993,4,0,1,1988,5
emma lathen,LONGER THREAD    M (Inner Sanctum Mystery),1972,2,0,1,1969,3
emma lathen,DEATH SHALL OVERCM,1981,3,4.75,4,1972,9
emma lathen,LONGER THE THREAD,1982,4,4.5,2,1981,1
emma lathen,By Hook or by Crook,1983,5,2.6666666666666665,3,1982,1
emma lathen,SWEET AND LOW,1983,6,4.25,4,1983,0
emma lathen,BANKING ON DEATH,1983,7,5.333333333333333,3,1983,0
emma lathen,GREEN GROW DOLLARS,1983,8,4,4,1983,0
emma lathen,STITCH IN TIME,1983,9,0,1,1983,0
emma lathen,"Banking on Murder: Three by Emma Lathen : Death Shall Overcome, Murder Against the Grain, a Stitch in Time",1984,10,0,1,1983,1
emma lathen,WHEN IN GREECE,1985,11,4.5,2,1984,1
emma lathen,Murder Against the Grain (Portway Large Print),1986,12,5,1,1985,1
emma lathen,MURDER MAKE WHEELS,1987,13,9,2,1986,1
emma lathen,Something in the Air,1988,14,0,1,1987,1
emma lathen,LONGER THE THREAD,1988,15,1.25,4,1988,0
emma lathen,SOMETHING IN THE AIR,1989,16,2.6666666666666665,3,1988,1
emma lathen,East Is East,1991,17,0,1,1989,2
emma lathen,East Is East/a John Putnam Thatcher Mystery,1994,18,0,2,1991,3
emma lathen,Accounting for Murder (Otto Penzler's Classic American Mystery Library),1995,19,0,1,1994,1
emma lathen,Right on the Money : Right on the Money (John Putnam Thatcher Mysteries),1995,20,0,4,1995,0
emma lathen,Brewing Up a Storm: A John Thatcher Mystery,1996,21,0,2,1995,1
emma lathen,A Shark out of Water (John Putnam Thatcher Mystery),1998,22,0,2,1996,2
emma lathen,Brewing up a Storm (John Putnam Thatcher Mysteries),1998,23,0,2,1998,0
emma sinclair,Her Father's House,1997,2,0,1,1996,1
emmanuel carrã?â¨re,Je suis vivant et vous Ã?Âªtes morts,1997,2,8.5,2,1987,10
emmanuel carrã?â¨re,La Classe de neige,1997,3,4.6,10,1997,0
ephraim kishon,Undank ist der Welten Lohn. Ein satirischer Nachruf.,1993,2,0,1,1992,1
ephraim kishon,Kishon fÃ?Â¼r Steuerzahler. Eine satirische Bilanz.,1994,3,5,3,1993,1
ephraim kishon,"Arche Noah, Touristenklasse. Neue Satiren aus Israel.",1995,4,1.6,5,1994,1
ephraim kishon,Abraham kann nichts dafÃ?Â¼r. 66 neue Satiren.,1997,5,4.666666666666667,3,1995,2
ephraim kishon,"Total verkabelt. Satirisches um Presse, Funk und Fernsehen.",1997,6,7,1,1997,0
ephraim kishon,Mein Kamm. Satirischer Roman.,1997,7,0,1,1997,0
ephraim kishon,"Salomos Urteil, zweite Instanz. Neue Satiren.",1998,8,4.5,2,1997,1
ephraim kishon,Der Blaumilchkanal.,1998,9,3.5,2,1998,0
ephraim kishon,Kishon fÃ?Â¼r unterwegs. Weltreisen leicht gemacht,1998,10,0,1,1998,0
ephraim kishon,Kishons beste Reisegeschichten. Eine Weltreise des Humors in 13 LÃ?Â¤nder.,1998,11,0,2,1998,0
ephraim kishon,Bekenntnisse eines perfekten Ehemannes. Satiren.,1998,12,0,1,1998,0
ephraim kishon,Paradies neu zu vermieten.,1998,13,9,1,1998,0
ephraim kishon,Zu AuskÃ?Â¼nften stets bereit. GroÃ?Â?druck. Eine Auswahl aus Kishons besten Geschichten.,1999,14,7,1,1998,1
ephraim kishon,Beste Tiergeschichten.,2000,15,0,1,1999,1
ephraim kishon,"Wers glaubt, wird selig. Politische Satiren.",2000,16,0,1,2000,0
ephraim kishon,Im neuen Jahr wird alles anders. AusgewÃ?Â¤hlte Satiren.,2000,17,7,1,2000,0
ephraim kishon,Beste Autofahrergeschichten.,2001,18,7,1,2000,1
ephraim kishon,Kishons beste Familiengeschichten.,2001,19,10,1,2001,0
ephraim kishon,Auch die Waschmaschine ist nur ein Mensch. Die besten Technikgeschichten.,2001,20,7,1,2001,0
eric c. evans,Misconstrued (Sam McKall Mysteries),2003,2,0,4,2000,3
eric c. fry,The Complete Book of Knots &amp; Ropework,1996,2,0,1,1982,14
eric foner,Nothing but Freedom: Emancipation and Its Legacy (Walter Lynwood Fleming Lectures in Southern History (Paperback)),1984,2,10,1,1977,7
eric foner,A Short History of Reconstruction,1990,3,5,2,1984,6
eric foner,"Free Soil, Free Labor, Free Men: The Ideology of the Republican Party Before the Civil War",1995,4,10,1,1990,5
eric garcia,Anonymous Rex: A Detective Story,2001,2,4.375,8,1999,2
eric garcia,Casual Rex: A Novel,2001,3,5.705882352941177,17,2001,0
eric garcia,Anonymus Rex.,2002,4,3.5,2,2001,1
eric garcia,Casual Rex: A Novel,2002,5,6,6,2002,0
eric garcia,Matchstick Men : A Novel of Petty Crimes,2002,6,7.25,4,2002,0
eric garcia,Anonymous Rex: A Detective Story,2003,7,2.1666666666666665,6,2002,1
eric garcia,Matchstick Men : A Novel About Grifters with Issues,2003,8,4,3,2003,0
eric garcia,Cassandra French's Finishing School for Boys : A Novel,2004,9,5,5,2003,1
eric garcia,Hot and Sweaty Rex : A Dinosaur Mafia Mystery,2004,10,8,1,2004,0
eric j. chaisson,The Hubble Wars: Astrophysics Meets Astropolitics in the Two-Billion-Dollar Struggle over the Hubble Space Telescope,1995,2,0,1,1994,1
eric james fullilove,Blowback,2001,2,0,1,1996,5
eric kotani,The Legacy of Prometheus,2002,2,0,1,1999,3
eric nylund,The Fall of Reach (Halo),2001,2,3.6,5,1995,6
eric nylund,First Strike (Halo),2003,3,0,1,2001,2
eric r. wolf,Peasant Wars of the Twentieth Century,1999,2,0,1,1997,2
eric rucker eddison,The Worm Ouroboros,1999,2,0,1,1973,26
eric w. johnson,A Treasury of Humor II (Treasury of Humor),1994,2,0,1,1990,4
eric weiner,Black Out! (Ghostwriter),1993,2,3.3333333333333335,3,1992,1
eric weiner,Steer Clear of Haunted Hill (Ghostwriter),1993,3,0,3,1993,0
eric weiner,X-Men: Enter Magneto/Based on Teleplays by Mark Edward Edens (Step Into Reading : a Step 3 Book),1994,4,4,2,1993,1
eric weiner,Jack and Jill: Nursery Crimes,1995,5,0,2,1994,1
eric weiner,"Pat-A-Cake, Pat-A-Cake (Nursery Crimes)",1995,6,7,1,1995,0
eric weiner,There Was an Old Woman (Nursery Crimes),1995,7,0,1,1995,0
eric weiner,Death Is Watching (H Thriller),1995,8,10,1,1995,0
eric weiner,Disney's Mighty Ducks: Phil in the Blank (A Golden look-look book),1997,9,0,2,1995,2
eric weiner,"Door of Death (Fear Street Sagas , No 15)",1998,10,0,2,1997,1
eric wiggin,Texas Rodeo Showdown (Hannah's Island),1998,2,0,2,1995,3
eric wilson,Ghost of Lunenburg Manor,1993,2,0,2,1984,9
eric wilson,Escape from the Big Muddy,1998,3,10,1,1993,5
eric wilson,Murder on the Canadian: A Tom Austen Mystery,1999,4,3.5,2,1998,1
eric wilson,"Pesadilla En Vancuver (Serie Naranja, 17)",2000,5,0,1,1999,1
eric wilson,Code Red at the Supermall (Eric Wilson Mysteries),2001,6,8,1,2000,1
eric wilson,The Emily Carr Mystery,2001,7,10,1,2001,0
eric wilson,Dark to Mortal Eyes,2004,8,10,1,2001,3
erich neumann,The Origins and History of Consciousness (Mythos Books),1995,2,0,1,1971,24
erich von daniken,The Gold of the Gods,1974,2,0,2,1973,1
erich von daniken,Pathways to the Gods: The Stones of Kiribati,1984,3,0,1,1974,10
erich von daniken,Chariots of the Gods?,1987,4,0,1,1984,3
erich von daniken,The Return of the Gods: Evidence of Extraterrestrial Visitations,1997,5,0,1,1987,10
erich von daniken,The Return of the Gods : Evidence of Extraterrestrial Visitations,1998,6,0,2,1997,1
erich von daniken,Chariots of the Gods: Unsolved Mysteries of the Past,1999,7,0,9,1998,1
erich von daniken,Gods from Outer Space,2000,8,3.3333333333333335,3,1999,1
erich von daniken,The Return of the Gods: Evidence of Extraterrestrial Visitations,2002,9,0,2,2000,2
erich von daniken,The Gods Were Astronauts: Evidence of the True Identities of the Old 'Gods',2003,10,7.5,2,2002,1
erich von daniken,"Gods from Outer Space: Return to the Stars, or Evidence for the Impossible",2004,11,0,1,2003,1
erick wujcik,Teenage Mutant Ninja Turtles and Other Strangeness,1985,2,7.5,2,1985,0
erick wujcik,Guide to the Universe/Eastman and Laird's Teenage Mutant Ninja Turtles,1987,3,7,2,1985,2
erick wujcik,Mutants Down Under (Teenage Mutant Ninja Turtles and Other Strangeness Role Playing Game Supplement),1988,4,7,1,1987,1
erick wujcik,Transdimensional/Teenage Mutant Ninja Turtles,1989,5,9,1,1988,1
erick wujcik,After the Bomb Role-Playing Game,1990,6,9,1,1989,1
erick wujcik,Road Hogs (Role-Playing Game Adventure/Source Book),1990,7,7,1,1990,0
erick wujcik,Amber Diceless Role-Playing: Diceless Role-Playing System,1992,8,9,1,1990,2
erick wujcik,Ninjas and Superspies,1994,9,7,1,1992,2
erick wujcik,Shadow Knight,1995,10,7,1,1994,1
erik orsenna,L'exposition coloniale,1995,2,4,3,1993,2
erik orsenna,Deux Ã?Â©tÃ?Â©s,1997,3,8,2,1995,2
erik orsenna,Grand amour,1997,4,0,1,1997,0
erik orsenna,Longtemps: Roman,1998,5,10,1,1997,1
erik orsenna,Une comÃ?Â©die franÃ?Â§aise,1998,6,0,1,1998,0
erik orsenna,Longtemps,1999,7,0,1,1998,1
erik orsenna,La Historia del Mundo En Nueve Guitarras,2000,8,0,1,1999,1
erik orsenna,La Grammaire est une chanson douce,2001,9,5,12,2000,1
erik orsenna,La grammaire est une chanson douce,2003,10,5.461538461538462,13,2001,2
erika knight,Simple Knits for Cherished Babies,2001,2,10,1,2000,1
erna rowe,Giant Dinosaurs,1984,2,5,1,1973,11
ernest becker,Denial of Death,1975,2,0,1,1971,4
ernest becker,DENIAL OF DEATH,1985,3,3,3,1975,10
ernest becker,The DENIAL OF DEATH,1997,4,5,2,1985,12
ernest callenbach,Ecotopia,1975,2,3.25,4,1975,0
ernest callenbach,Ecotopia Emerging,1981,3,9,1,1975,6
ernest callenbach,Ecotopia,1982,4,3.5,2,1981,1
ernest callenbach,Ecotopia,1982,5,0,1,1982,0
ernest callenbach,Ecotopia,1990,6,4.666666666666667,15,1982,8
ernest callenbach,Ã?kotopia: Notizen und Reportagen von William Weston aus dem Jahre 1999 [sic],1990,7,4,1,1990,0
ernest callenbach,Living Cheaply With Style: Live Better and Spend Less,1992,8,7,1,1990,2
ernest matthew mickler,"Sinkin Spells, Hot Flashes, Fits and Cravins",1988,2,7,1,1986,2
ernest thayer,Casey at the Bat,1988,2,10,1,1987,1
ernst junger,El Tirachinas (Andanzas),2002,2,7,1,1996,6
erri de luca,In alto a sinistra (I narratori/Feltrinelli),1994,2,9,1,1992,2
erri de luca,In alto a sinistra (Universale economica Feltrinelli),1995,3,4,6,1994,1
erri de luca,Alzaia (I narratori),1997,4,4.666666666666667,3,1995,2
erri de luca,Tre cavalli (I narratori/Feltrinelli),1999,5,0,1,1997,2
erri de luca,Trois chevaux,2001,6,2,5,1999,2
erri de luca,Trois chevaux,2002,7,2.5714285714285716,7,2001,1
erri de luca,Tre Cavalli,2002,8,4.555555555555555,9,2002,0
erri de luca,God's Mountain,2002,9,3.25,4,2002,0
erri de luca,Opera Sull'acqua E Altre Poesie,2002,10,4.5,6,2002,0
erri de luca,Montedidio,2002,11,8,1,2002,0
esmeralda santiago,When I Was Puerto Rican,1994,2,2.1666666666666665,18,1993,1
esmeralda santiago,America's Dream,1996,3,0,1,1994,2
esmeralda santiago,America's Dream,1997,4,1.75,4,1996,1
esmeralda santiago,Almost a Woman,1998,5,0,1,1997,1
esmeralda santiago,Casi una mujer,1999,6,7,1,1998,1
esmeralda santiago,Almost a Woman,1999,7,3.875,8,1999,0
esmeralda santiago,Las Mamis : Escritores latinos recuerdan a sus madres (Vintage Espa~nol),2001,8,0,1,1999,2
esther hautzig,Endless Steppe: Growing Up in Siberia,1987,2,9.5,2,1987,0
esther hautzig,The Endless Steppe : Growing Up in Siberia,1995,3,3.3333333333333335,3,1987,8
etgar keret,Gaza Blues. ErzÃ?Â¤hlungen.,2002,2,0,3,2001,1
etgar keret,"Pizzeria Kamikaze. Der Busfahrer, der Gott sein wollte.",2002,3,4,2,2002,0
eudora welty,The Ponder Heart,1967,2,0.6666666666666666,9,1965,2
eudora welty,The Wide Net And Other Stories,1974,3,8,1,1967,7
eudora welty,The optimist's daughter,1978,4,4.8,5,1974,4
eudora welty,Losing battles,1978,5,0,3,1978,0
eudora welty,The Robber Bridegroom,1978,6,0,1,1978,0
eudora welty,Delta Wedding: A Novel (A Harvest/Hbj Book),1979,7,2.727272727272727,11,1978,1
eudora welty,A Curtain of Green: and Other Stories,1979,8,1.8,5,1979,0
eudora welty,The Collected Stories of Eudora Welty,1982,9,1.25,8,1979,3
eudora welty,"One Writer's Beginnings (William E. Massey, Sr. Lectures in the History of American Civilization)",1984,10,0,3,1982,2
eudora welty,One Writer's Beginnings / Eudora Welty.,1985,11,3.142857142857143,7,1984,1
eudora welty,One Writer's Beginnings,1987,12,0.8571428571428571,7,1985,2
eudora welty,The Golden Apples,1988,13,1.1666666666666667,6,1987,1
eudora welty,The Optimist's Daughter,1990,14,3.6,15,1988,2
eudora welty,Losing Battles,1990,15,0,4,1990,0
eudora welty,Delta Wedding,1991,16,0,2,1990,1
eudora welty,One Writer's Beginnings,1995,17,2,5,1991,4
eudora welty,"Eudora Welty : Complete Novels: The Robber Bridegroom, Delta Wedding, The Ponder Heart, Losing Battles, The Optimist's Daughter (Library of America)",1998,18,3.5,2,1995,3
eudora welty,The Optimist's Daughter,2000,19,4.2,5,1998,2
eudora welty,On Writing (Modern Library),2002,20,0,1,2000,2
eudora welty,The Optimist's Daughter : A Novel By,2002,21,0,1,2002,0
eugene c. kennedy,Fixes,1989,2,2,4,1987,2
eugene fodor,Fodor's the Complete Guide to America's National Parks: The Official Visitor's Guide of the National Park Foundation (Serial),1998,2,8,1,1988,10
eugene jackson,German Made Simple,1965,2,4,2,1955,10
eugene jackson,"French made simple, (Made simple books)",1974,3,8,1,1965,9
eugene jackson,Spanish Made Simple (Made Simple),1984,4,5,3,1974,10
eugene jackson,French Made Simple,1987,5,0,1,1984,3
evaline ness,"Sam, Bangs, and Moonshine (Owlet Book)",1987,2,0,1,1966,21
evan h. rhodes,Bless This House,1982,2,7.5,2,1978,4
evan morris,The Word Detective: Solving the Mysteries Behind Those Pesky Words and Phrases,2000,2,2.5,2,1996,4
eve ensler,The Vagina Monologues: The V-Day Edition,2000,2,5.333333333333333,57,1998,2
eve ensler,The Vagina Monologues: The V-Day Edition,2000,3,3.6666666666666665,6,2000,0
eve ensler,Necessary Targets: A Story of Women and War,2001,4,2.6666666666666665,3,2000,1
evelyn anthony,Albatross,1983,2,0,1,1980,3
evelyn anthony,Albatross,1984,3,0,3,1983,1
evelyn anthony,The Company of Saints,1987,4,0,2,1984,3
evelyn anthony,A Place to Hide,1987,5,8,1,1987,0
evelyn anthony,Clandara,1987,6,0,1,1987,0
evelyn anthony,The Defector,1988,7,0,1,1987,1
evelyn anthony,The House of Vandekar,1989,8,0,1,1988,1
evelyn anthony,The House of Vandekar,1990,9,0,1,1989,1
evelyn anthony,The Relic,1991,10,0,2,1990,1
evelyn anthony,The Doll's House,1992,11,0,1,1991,1
evelyn anthony,The Doll's House,1993,12,0,1,1992,1
evelyn anthony,The Tamarind Seed,1995,13,0,1,1993,2
evelyn anthony,The Rendezvous,1997,14,0,1,1995,2
everett owens,Regeneration: A Novelization (X-Files (HarperCollins Age 12-Up)),1999,2,9,1,1997,2
everett owens,X Files YA #11 Howlers (X Files YA),1999,3,0,1,1999,0
everett owens,"X Files YA #14 Regeneration (X-Files, No 14 (Juvenile))",2000,4,0,2,1999,1
ezra jack keats,Regards to the man in the moon,1981,2,0,1,1962,19
ezra jack keats,The Snowy Day (Picture Puffin),1981,3,4.25,4,1981,0
ezra jack keats,Apt. 3,1983,4,0,1,1981,2
ezra jack keats,Hi! Cat!,1983,5,0,1,1983,0
ezra jack keats,Pet Show! (Reading Rainbow Book),1987,6,5,1,1983,4
ezra jack keats,Goggles,1987,7,0,1,1987,0
ezra jack keats,The Snowy Day,1996,8,0,3,1987,9
f. a. hayek,The Road to Serfdom,1994,2,2.5,4,1978,16
f. castle,No Flowers...just Lots of Joy,1996,2,4,2,1993,3
f. david peat,Superstrings and the Search for the Theory of Everything,1988,2,0,1,1987,1
f. david peat,Synchronicity: The Bridge Between Matter and Mind,1988,3,0,2,1988,0
f. david peat,"The Philosopher's Stone : Chaos, Synchronicity and the Hidden Order of the World",1991,4,0,1,1988,3
f. david peat,The Blackwinged Night: Creativity in Nature and Mind,2000,5,0,1,1991,9
f. n. monjo,The Drinking Gourd: A Story of the Underground Railroad (An I Can Read Book),1993,2,0,1,1980,13
f. ross holland,Lighthouses (Great Architecture),1997,2,10,2,1989,8
f. ross holland,Maryland Lighthouses of the Chesapeake Bay: An Illustrated History,1997,3,9,1,1997,0
faith richardson,The Peacock's Stone,2003,2,10,1,2003,0
faith richardson,Tree Root and River Rat,2003,3,7.5,2,2003,0
faith shannon,The Art and Craft of Paper,1994,2,0,2,1991,3
fanny morweiser,Das Medium: Roman,1991,2,2.5,2,1983,8
fanny morweiser,"Lalu lalula, arme kleine Ophelia. Eine unheimliche Liebesgeschichte.",1996,3,0,1,1991,5
fasa corporation,Rigger2: A Shadowrun Sourcebook (Shadowrun (Fasa Corp.)),1997,2,9,1,1990,7
fasa corporation,The Cannon Companion: A Shadowrun Sourcebook (Fasa),2000,3,10,1,1997,3
fasa corporation,Man &amp; Machine: Cyberware (Shadowrun),2000,4,10,1,2000,0
fasa corporation staff,Magic in the Shadows (Shadowrun RPG),1998,2,10,1,1988,10
fatema mernissi,Scheherazade Goes West,2002,2,3.3333333333333335,3,2001,1
fatema mernissi,Suenos En El Umbral,2003,3,9,1,2002,1
fc&a,"Super Life, Super Health",1999,2,0,1,1999,0
fc&a,"Nature's Prescription:  Foods, Vitamins, and Supplements That Prevent Disease",1999,3,7,1,1999,0
fc&a,"1,001 Home Health Remedies for Seniors",2000,4,0,1,1999,1
fc&a,"1,001 Perfectly Legal Ways to Get Exactly What You Want, When You Want It, Every Time",2000,5,0,2,2000,0
fc&a,"Fix It, Clean It and Make It Last: The Ultimate Guide to Making Your Household Items Last Forever",2000,6,2.6666666666666665,3,2000,0
federal aviation administration,Airplane Flying Handbook : FAA#8083-3,1999,2,10,1,1997,2
federal aviation administration,"Far/Aim 2002: Includes Federal Aviation Regulations Parts 1, 43, 61, 71, 73, 91, 97, 103, 105, 119, 135, 141, 142, Ntsb 830 and the Complete aeronaut",2001,3,10,1,1999,2
federal aviation administration,FAR/AIM 2003: Federal Aviation Regulations/Aeronautical Information Manual (FAR series),2002,4,10,1,2001,1
federal aviation administration,FAR/AIM 2004: Federal Aviation Regulations/Aeronautical Information Manual (FAR series),2003,5,10,1,2002,1
federal aviation administration,Private Pilot for Airplane Single-Engine Land and Sea Practical Test Standards: #FAA-S-8081-14A (single),2003,6,10,1,2003,0
fedor dostoevsky,Crime and Punishment (The World's Classics),1981,2,2.5,4,1976,5
fedor dostoevsky,Brothers Karamazov,1994,3,6.888888888888889,9,1981,13
felice holman,The Wild Children,1985,2,0,1,1975,10
felice holman,Slake's Limbo,1986,3,8,2,1985,1
felicitas hoppe,Pigafetta.,2000,2,0,1,1998,2
felicitas hoppe,"Paradiese, Ubersee: Roman",2003,3,0,1,2000,3
felix de azua,Diary of a Humiliated Man,1996,2,0,1,1993,3
felix de azua,El Aprendizaje de La Decepcion,1996,3,8,1,1996,0
felix de azua,Momentos Decisivos,2003,4,0,1,1996,7
fergus fleming,Barrow's Boys,2000,2,6,1,1998,2
fergus fleming,"Barrow's Boys: A Stirring Story of Daring, Fortitude, and Outright Lunacy",2001,3,0,1,2000,1
fergus fleming,Ninety Degrees North: the Quest for the North Pole,2002,4,9,1,2001,1
fergus fleming,Ninety Degrees North: The Quest for the North Pole,2002,5,0,1,2002,0
fernando alonso,El Faro Del Viento/the Lighthouse,1998,2,7,1,1983,15
fernando garcia de cortazar,Historia de Espana,1999,2,6,2,1994,5
fernando quiã±ones,Con el viento sur (SecciÃ³n Literatura),1996,2,5,1,1983,13
fernando sã¡nchez dragã³,El camino del corazÃ³n (ColecciÃ³n Autores espaÃ±oles e hispanoamericanos),1990,2,0,1,1986,4
fernando sã¡nchez dragã³,Discurso numantino: Segunda y Ãºltima salida de los ingeniosos hidalgos GÃ¡rgoris y Habidis (Serie BiografÃ­as y memorias),1995,3,0,1,1990,5
fernando vallejo,La Virgen De Los Sicarios,2001,2,6,1,2000,1
ferran torrent,GrÃ cies per la propina (Columna),1995,2,0,2,1988,7
ferran torrent,La mirada del tafur (ColÂ¨lecciÃ³ clÃ ssica),1997,3,1.6666666666666667,3,1995,2
ferran torrent,L'illa de l'HolandÃ¨s (ColÂ¨lecciÃ³ clÃ ssica),1998,4,7,2,1997,1
ferruccio parazzoli,"Principe Siddharta I, El - Las Cuatro Verdades",2000,2,0,1,1999,1
fiona carr,The Kissing Gate,2004,2,0,2,2003,1
fiona harrowe,Fountains of Glory,1979,2,0,1,1977,2
flann obrien,Irischer Lebenslauf. Eine arge Geschichte vom harten Leben.,2001,2,4.666666666666667,3,1992,9
fletcher pratt,The Compleat Enchanter,1980,2,2,5,1976,4
fletcher pratt,The Blue Star,1981,3,0,1,1980,1
flic everett,Fantasy Sex (Undercover Sex Tips),2002,2,0,1,2002,0
flora speer,Viking Passion,1992,2,7,1,1988,4
flora speer,A Time to Love Again (Timeswept Romance),1993,3,6,4,1992,1
flora speer,A Love Beyond Time (Timeswept),1994,4,0,6,1993,1
flora speer,Love Just in Time (Timeswept),1995,5,0,1,1994,1
flora speer,For Love and Honor,1995,6,0,1,1995,0
flora speer,Rose Red (Faerie Tale Romance),1996,7,5,1,1995,1
